time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
22,15.0,12.0,11.0,15.0,6.0,6.0,10.0,40.0,4.0,10.0,3.0,6.0,2.0,7
23,16.0,7.0,11.0,13.0,7.0,4.0,13.0,29.0,2.0,9.0,8.0,7.0,2.0,7
24,9.0,9.0,8.0,22.0,12.0,6.0,7.0,38.0,0.0,12.0,4.0,6.0,2.0,7
25,20.0,7.0,16.0,14.0,8.0,2.0,8.0,31.0,4.0,8.0,3.0,8.0,2.0,7
26,13.0,14.0,8.0,17.0,9.0,2.0,6.0,45.0,7.0,13.0,3.0,5.0,2.0,7
27,15.0,13.0,11.0,16.0,7.0,2.0,5.0,36.0,2.0,9.0,5.0,8.0,2.0,7
28,6.0,3.0,3.0,4.0,1.0,2.0,6.0,19.0,1.0,9.0,5.0,3.0,2.0,7
29,17.0,2.0,7.0,12.0,5.0,3.0,10.0,29.0,1.0,13.0,7.0,5.0,2.0,7
30,11.0,8.0,4.0,15.0,4.0,5.0,12.0,33.0,3.0,9.0,15.0,10.0,2.0,7
31,14.0,11.0,6.0,14.0,3.0,6.0,12.0,42.0,8.0,13.0,8.0,4.0,2.0,7
32,22.0,8.0,17.0,11.0,3.0,4.0,8.0,28.0,4.0,8.0,5.0,5.0,2.0,7
33,9.0,7.0,5.0,10.0,4.0,5.0,12.0,37.0,3.0,13.0,16.0,6.0,2.0,7
34,23.0,4.0,7.0,12.0,6.0,3.0,16.0,26.0,4.0,6.0,8.0,7.0,2.0,7
35,14.0,7.0,7.0,13.0,6.0,6.0,17.0,35.0,5.0,8.0,7.0,5.0,2.0,7
36,15.0,4.0,12.0,7.0,2.0,9.0,11.0,41.0,4.0,17.0,8.0,4.0,2.0,7
37,15.0,7.0,14.0,10.0,1.0,3.0,9.0,34.0,6.0,15.0,11.0,7.0,2.0,7
38,6.0,5.0,13.0,17.0,7.0,3.0,13.0,29.0,1.0,8.0,8.0,10.0,2.0,7
39,12.0,9.0,6.0,13.0,1.0,4.0,11.0,34.0,3.0,14.0,8.0,11.0,2.0,7
40,17.0,4.0,9.0,8.0,2.0,9.0,13.0,40.0,6.0,16.0,10.0,3.0,2.0,7
41,7.0,4.0,14.0,17.0,3.0,2.0,15.0,30.0,7.0,13.0,10.0,6.0,2.0,7
42,15.0,11.0,7.0,11.0,3.0,6.0,11.0,42.0,6.0,13.0,10.0,3.0,2.0,7
43,11.0,7.0,14.0,13.0,4.0,5.0,13.0,31.0,3.0,10.0,5.0,7.0,2.0,7
44,11.0,6.0,10.0,12.0,5.0,3.0,20.0,26.0,2.0,10.0,10.0,9.0,2.0,7
45,14.0,5.0,9.0,16.0,7.0,3.0,13.0,33.0,3.0,13.0,10.0,5.0,2.0,7
46,13.0,3.0,10.0,8.0,5.0,6.0,10.0,32.0,3.0,14.0,15.0,4.0,2.0,7
47,18.0,9.0,10.0,12.0,2.0,5.0,11.0,36.0,2.0,13.0,9.0,2.0,2.0,7
48,9.0,5.0,15.0,15.0,4.0,6.0,8.0,35.0,4.0,10.0,10.0,3.0,2.0,7
49,14.0,10.0,15.0,12.0,1.0,5.0,8.0,35.0,3.0,12.0,7.0,6.0,2.0,7
50,7.0,4.0,13.0,14.0,4.0,7.0,12.0,38.0,4.0,14.0,11.0,2.0,2.0,7
51,10.0,8.0,10.0,13.0,3.0,5.0,15.0,36.0,3.0,17.0,10.0,5.0,2.0,7
52,11.0,4.0,12.0,13.0,3.0,9.0,13.0,39.0,5.0,15.0,8.0,4.0,2.0,7
53,8.0,9.0,10.0,15.0,4.0,3.0,9.0,39.0,4.0,14.0,11.0,2.0,2.0,7
54,10.0,4.0,6.0,10.0,5.0,2.0,10.0,37.0,0.0,17.0,14.0,12.0,2.0,7
55,9.0,2.0,9.0,21.0,3.0,4.0,19.0,29.0,6.0,9.0,7.0,3.0,2.0,7
1,19.0,12.0,8.0,10.0,4.0,0.0,9.0,37.0,5.0,11.0,10.0,6.0,3.0,2
2,11.0,11.0,6.0,15.0,5.0,0.0,10.0,35.0,3.0,9.0,12.0,5.0,3.0,2
3,7.0,7.0,4.0,11.0,5.0,4.0,17.0,39.0,3.0,14.0,12.0,6.0,3.0,2
4,11.0,12.0,12.0,11.0,7.0,3.0,14.0,43.0,3.0,15.0,4.0,5.0,3.0,2
5,12.0,10.0,4.0,9.0,9.0,1.0,13.0,38.0,2.0,12.0,14.0,10.0,3.0,2
6,8.0,8.0,8.0,14.0,7.0,4.0,8.0,45.0,5.0,19.0,10.0,2.0,3.0,2
7,15.0,7.0,9.0,15.0,7.0,1.0,14.0,31.0,4.0,9.0,6.0,5.0,3.0,2
8,13.0,5.0,10.0,10.0,8.0,1.0,16.0,28.0,3.0,7.0,18.0,5.0,3.0,2
9,17.0,11.0,9.0,9.0,7.0,2.0,9.0,40.0,2.0,14.0,11.0,5.0,3.0,2
10,15.0,5.0,3.0,14.0,9.0,4.0,14.0,35.0,4.0,11.0,6.0,8.0,3.0,2
11,12.0,12.0,7.0,11.0,5.0,2.0,13.0,37.0,3.0,12.0,13.0,2.0,3.0,2
12,8.0,6.0,11.0,18.0,6.0,1.0,12.0,35.0,6.0,14.0,11.0,5.0,3.0,2
13,7.0,4.0,13.0,22.0,5.0,1.0,15.0,30.0,3.0,12.0,7.0,6.0,3.0,2
14,9.0,10.0,9.0,10.0,6.0,1.0,18.0,40.0,5.0,16.0,10.0,3.0,3.0,2
15,13.0,3.0,10.0,8.0,9.0,1.0,11.0,36.0,5.0,15.0,13.0,7.0,3.0,2
16,10.0,9.0,11.0,10.0,8.0,2.0,9.0,38.0,5.0,13.0,8.0,8.0,3.0,2
17,7.0,15.0,10.0,14.0,5.0,2.0,8.0,43.0,4.0,11.0,12.0,5.0,3.0,2
18,14.0,15.0,8.0,11.0,5.0,3.0,11.0,38.0,3.0,9.0,12.0,6.0,3.0,2
19,14.0,11.0,10.0,17.0,9.0,2.0,6.0,31.0,2.0,5.0,10.0,11.0,3.0,2
20,12.0,8.0,7.0,13.0,7.0,2.0,10.0,33.0,2.0,10.0,9.0,7.0,3.0,2
21,16.0,11.0,4.0,11.0,3.0,2.0,14.0,36.0,6.0,13.0,8.0,11.0,3.0,2
22,14.0,16.0,7.0,13.0,5.0,1.0,11.0,40.0,3.0,13.0,11.0,4.0,3.0,2
23,12.0,7.0,9.0,8.0,8.0,2.0,10.0,36.0,5.0,9.0,13.0,9.0,3.0,2
24,8.0,11.0,7.0,12.0,6.0,1.0,11.0,43.0,6.0,14.0,9.0,5.0,3.0,2
25,11.0,10.0,7.0,21.0,6.0,2.0,11.0,26.0,0.0,6.0,18.0,4.0,3.0,2
26,14.0,7.0,7.0,12.0,9.0,4.0,11.0,40.0,2.0,11.0,10.0,6.0,3.0,2
27,16.0,9.0,2.0,17.0,8.0,3.0,14.0,29.0,2.0,5.0,12.0,8.0,3.0,2
28,2.0,3.0,5.0,4.0,2.0,1.0,11.0,10.0,0.0,3.0,5.0,8.0,3.0,2
29,5.0,8.0,14.0,18.0,3.0,11.0,11.0,32.0,4.0,5.0,4.0,13.0,3.0,2
30,6.0,6.0,9.0,11.0,3.0,10.0,16.0,35.0,5.0,9.0,7.0,10.0,3.0,2
31,4.0,3.0,5.0,9.0,10.0,14.0,16.0,44.0,3.0,9.0,8.0,10.0,3.0,2
32,5.0,7.0,14.0,9.0,3.0,16.0,19.0,44.0,4.0,11.0,7.0,2.0,3.0,2
33,2.0,6.0,10.0,11.0,3.0,17.0,17.0,44.0,9.0,5.0,6.0,10.0,3.0,2
34,3.0,8.0,9.0,11.0,7.0,17.0,12.0,48.0,4.0,11.0,10.0,6.0,3.0,2
35,2.0,3.0,10.0,19.0,4.0,13.0,18.0,38.0,3.0,12.0,5.0,4.0,3.0,2
36,4.0,6.0,8.0,17.0,2.0,11.0,15.0,36.0,2.0,9.0,7.0,10.0,3.0,2
37,7.0,8.0,9.0,13.0,3.0,12.0,17.0,38.0,4.0,6.0,11.0,3.0,3.0,2
38,4.0,3.0,9.0,19.0,4.0,10.0,19.0,34.0,8.0,6.0,8.0,7.0,3.0,2
39,2.0,9.0,4.0,24.0,3.0,14.0,10.0,44.0,4.0,12.0,6.0,10.0,3.0,2
40,4.0,6.0,10.0,17.0,2.0,13.0,21.0,34.0,3.0,8.0,6.0,8.0,3.0,2
41,5.0,5.0,7.0,16.0,4.0,10.0,14.0,36.0,6.0,8.0,6.0,8.0,3.0,2
42,5.0,4.0,10.0,15.0,5.0,8.0,17.0,31.0,5.0,7.0,10.0,10.0,3.0,2
43,4.0,3.0,8.0,12.0,4.0,12.0,17.0,40.0,6.0,12.0,10.0,9.0,3.0,2
44,1.0,5.0,7.0,15.0,5.0,14.0,18.0,40.0,4.0,8.0,10.0,9.0,3.0,2
45,3.0,8.0,12.0,12.0,6.0,10.0,14.0,41.0,4.0,11.0,7.0,11.0,3.0,2
46,3.0,5.0,6.0,14.0,3.0,14.0,17.0,39.0,6.0,5.0,4.0,11.0,3.0,2
47,1.0,8.0,8.0,20.0,2.0,14.0,15.0,34.0,3.0,6.0,5.0,13.0,3.0,2
48,1.0,5.0,5.0,12.0,5.0,13.0,16.0,47.0,10.0,11.0,7.0,12.0,3.0,2
49,5.0,2.0,14.0,11.0,5.0,11.0,15.0,36.0,5.0,11.0,8.0,11.0,3.0,2
50,2.0,5.0,11.0,21.0,7.0,11.0,13.0,42.0,3.0,12.0,4.0,7.0,3.0,2
51,6.0,7.0,11.0,3.0,8.0,13.0,22.0,41.0,4.0,5.0,6.0,11.0,3.0,2
52,3.0,4.0,8.0,10.0,6.0,9.0,14.0,33.0,5.0,8.0,5.0,19.0,3.0,2
53,4.0,7.0,4.0,14.0,3.0,18.0,21.0,37.0,3.0,3.0,10.0,9.0,3.0,2
54,3.0,6.0,8.0,15.0,4.0,15.0,18.0,39.0,4.0,6.0,5.0,11.0,3.0,2
55,4.0,7.0,11.0,14.0,2.0,15.0,17.0,36.0,4.0,5.0,7.0,11.0,3.0,2
1,5.0,5.0,13.0,3.0,12.0,8.0,20.0,34.0,4.0,0.0,12.0,13.0,3.5,7
2,5.0,13.0,15.0,7.0,10.0,0.0,13.0,38.0,4.0,4.0,6.0,14.0,3.5,7
3,4.0,10.0,18.0,3.0,10.0,2.0,19.0,36.0,7.0,2.0,7.0,8.0,3.5,7
4,2.0,13.0,15.0,7.0,6.0,1.0,15.0,34.0,6.0,6.0,7.0,17.0,3.5,7
5,4.0,11.0,13.0,6.0,8.0,1.0,19.0,39.0,9.0,2.0,10.0,9.0,3.5,7
6,3.0,18.0,7.0,6.0,14.0,1.0,15.0,45.0,4.0,5.0,10.0,14.0,3.5,7
7,1.0,6.0,13.0,3.0,14.0,1.0,17.0,44.0,8.0,8.0,9.0,9.0,3.5,7
8,5.0,4.0,15.0,4.0,9.0,4.0,10.0,38.0,11.0,5.0,6.0,16.0,3.5,7
9,3.0,10.0,14.0,8.0,9.0,1.0,18.0,39.0,8.0,5.0,8.0,10.0,3.5,7
10,4.0,11.0,11.0,8.0,8.0,3.0,20.0,40.0,7.0,4.0,7.0,10.0,3.5,7
11,3.0,6.0,15.0,5.0,16.0,1.0,11.0,45.0,11.0,7.0,8.0,13.0,3.5,7
12,4.0,5.0,12.0,5.0,8.0,4.0,26.0,38.0,10.0,5.0,3.0,11.0,3.5,7
13,2.0,8.0,11.0,4.0,8.0,2.0,20.0,34.0,5.0,4.0,9.0,16.0,3.5,7
14,5.0,6.0,8.0,9.0,12.0,0.0,18.0,39.0,8.0,5.0,6.0,10.0,3.5,7
15,1.0,6.0,13.0,9.0,8.0,2.0,19.0,39.0,8.0,5.0,9.0,10.0,3.5,7
16,4.0,5.0,12.0,4.0,15.0,6.0,20.0,42.0,8.0,2.0,9.0,9.0,3.5,7
17,6.0,8.0,16.0,3.0,9.0,1.0,18.0,38.0,8.0,7.0,3.0,16.0,3.5,7
18,3.0,6.0,11.0,8.0,9.0,3.0,19.0,37.0,9.0,5.0,6.0,15.0,3.5,7
19,7.0,8.0,14.0,5.0,8.0,4.0,19.0,34.0,8.0,2.0,3.0,12.0,3.5,7
20,6.0,4.0,17.0,3.0,15.0,1.0,15.0,32.0,6.0,1.0,11.0,14.0,3.5,7
21,2.0,6.0,17.0,2.0,8.0,0.0,24.0,40.0,12.0,6.0,5.0,10.0,3.5,7
22,9.0,9.0,11.0,4.0,6.0,4.0,21.0,32.0,5.0,3.0,4.0,18.0,3.5,7
23,6.0,10.0,11.0,5.0,11.0,5.0,20.0,42.0,4.0,8.0,7.0,8.0,3.5,7
24,2.0,5.0,17.0,5.0,10.0,1.0,24.0,32.0,4.0,3.0,4.0,13.0,3.5,7
25,1.0,9.0,18.0,8.0,9.0,2.0,14.0,39.0,7.0,5.0,3.0,14.0,3.5,7
26,8.0,2.0,15.0,10.0,15.0,2.0,24.0,35.0,6.0,5.0,3.0,4.0,3.5,7
27,4.0,8.0,14.0,2.0,18.0,4.0,20.0,44.0,4.0,6.0,4.0,12.0,3.5,7
28,4.0,3.0,8.0,8.0,3.0,2.0,9.0,11.0,1.0,1.0,3.0,5.0,3.5,7
29,12.0,6.0,6.0,11.0,3.0,2.0,15.0,23.0,3.0,6.0,18.0,9.0,3.5,7
30,14.0,4.0,6.0,13.0,3.0,3.0,12.0,25.0,2.0,9.0,21.0,7.0,3.5,7
31,24.0,8.0,5.0,10.0,3.0,2.0,12.0,28.0,7.0,5.0,12.0,1.0,3.5,7
32,16.0,6.0,6.0,18.0,2.0,5.0,12.0,24.0,2.0,8.0,20.0,4.0,3.5,7
33,8.0,3.0,7.0,9.0,1.0,1.0,10.0,24.0,6.0,11.0,27.0,13.0,3.5,7
34,12.0,7.0,3.0,12.0,4.0,4.0,16.0,33.0,7.0,11.0,16.0,8.0,3.5,7
35,11.0,3.0,9.0,8.0,4.0,2.0,15.0,29.0,3.0,12.0,16.0,6.0,3.5,7
36,18.0,3.0,11.0,11.0,2.0,5.0,7.0,24.0,2.0,10.0,20.0,8.0,3.5,7
37,13.0,5.0,3.0,14.0,4.0,6.0,11.0,35.0,4.0,10.0,15.0,9.0,3.5,7
38,13.0,4.0,4.0,14.0,8.0,1.0,10.0,26.0,1.0,10.0,21.0,6.0,3.5,7
39,16.0,1.0,4.0,10.0,5.0,7.0,12.0,29.0,5.0,11.0,18.0,11.0,3.5,7
40,23.0,1.0,8.0,12.0,5.0,0.0,9.0,21.0,5.0,5.0,17.0,9.0,3.5,7
41,6.0,6.0,6.0,6.0,3.0,2.0,10.0,30.0,3.0,16.0,23.0,14.0,3.5,7
42,14.0,5.0,7.0,12.0,2.0,2.0,12.0,31.0,9.0,10.0,19.0,4.0,3.5,7
43,15.0,3.0,9.0,12.0,4.0,1.0,11.0,24.0,3.0,12.0,18.0,8.0,3.5,7
44,18.0,8.0,4.0,18.0,0.0,4.0,14.0,23.0,7.0,4.0,13.0,10.0,3.5,7
45,14.0,3.0,4.0,10.0,2.0,2.0,12.0,27.0,3.0,15.0,22.0,7.0,3.5,7
46,18.0,3.0,5.0,11.0,1.0,5.0,17.0,21.0,3.0,8.0,18.0,10.0,3.5,7
47,14.0,7.0,10.0,14.0,7.0,3.0,12.0,24.0,0.0,7.0,16.0,6.0,3.5,7
48,12.0,4.0,13.0,11.0,3.0,3.0,11.0,28.0,6.0,10.0,15.0,9.0,3.5,7
49,16.0,5.0,11.0,14.0,4.0,5.0,14.0,28.0,7.0,7.0,8.0,5.0,3.5,7
50,9.0,6.0,9.0,18.0,4.0,1.0,18.0,24.0,5.0,9.0,15.0,6.0,3.5,7
51,14.0,3.0,5.0,12.0,5.0,2.0,15.0,34.0,7.0,13.0,11.0,5.0,3.5,7
52,15.0,6.0,8.0,17.0,3.0,3.0,8.0,27.0,2.0,10.0,16.0,9.0,3.5,7
53,11.0,5.0,3.0,8.0,6.0,1.0,18.0,30.0,6.0,10.0,24.0,5.0,3.5,7
54,9.0,5.0,7.0,14.0,2.0,3.0,13.0,29.0,5.0,11.0,19.0,5.0,3.5,7
55,16.0,2.0,6.0,11.0,4.0,5.0,8.0,30.0,7.0,10.0,21.0,5.0,3.5,7
