,Unnamed: 0,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
34,,,3.0,4.0,8.0,5.0,6.0,6.0,5.0,64.0,25.0,6.0,8.0,7.0,3.0,6
35,,,3.0,8.0,12.0,6.0,5.0,5.0,5.0,64.0,31.0,5.0,8.0,2.0,3.0,6
36,,,7.0,9.0,8.0,5.0,3.0,5.0,6.0,54.0,17.0,6.0,8.0,6.0,3.0,6
37,,,6.0,8.0,7.0,9.0,4.0,6.0,4.0,60.0,20.0,12.0,5.0,6.0,3.0,6
38,,,3.0,9.0,8.0,5.0,7.0,8.0,8.0,67.0,22.0,13.0,3.0,5.0,3.0,6
39,,,2.0,10.0,7.0,8.0,3.0,5.0,7.0,60.0,20.0,11.0,7.0,9.0,3.0,6
40,,,4.0,7.0,14.0,13.0,6.0,3.0,6.0,51.0,13.0,10.0,5.0,7.0,3.0,6
41,,,4.0,11.0,8.0,5.0,5.0,6.0,8.0,55.0,18.0,4.0,6.0,12.0,3.0,6
42,,,9.0,7.0,7.0,4.0,5.0,4.0,4.0,58.0,22.0,8.0,6.0,8.0,3.0,6
43,,,4.0,6.0,4.0,15.0,5.0,11.0,8.0,55.0,12.0,16.0,7.0,4.0,3.0,6
44,,,0.0,9.0,8.0,6.0,6.0,7.0,7.0,66.0,23.0,8.0,7.0,5.0,3.0,6
45,,,5.0,10.0,7.0,11.0,5.0,6.0,7.0,59.0,23.0,5.0,4.0,7.0,3.0,6
46,,,4.0,4.0,7.0,14.0,4.0,4.0,7.0,52.0,22.0,7.0,5.0,11.0,3.0,6
47,,,6.0,3.0,4.0,9.0,7.0,3.0,5.0,57.0,26.0,4.0,13.0,6.0,3.0,6
48,,,6.0,9.0,10.0,7.0,5.0,6.0,3.0,58.0,18.0,6.0,6.0,5.0,3.0,6
49,,,4.0,10.0,6.0,8.0,4.0,6.0,7.0,61.0,24.0,8.0,4.0,6.0,3.0,6
50,,,6.0,9.0,11.0,6.0,3.0,8.0,4.0,56.0,16.0,12.0,9.0,7.0,3.0,6
51,,,8.0,7.0,7.0,4.0,4.0,2.0,11.0,59.0,21.0,13.0,4.0,7.0,3.0,6
52,,,4.0,11.0,12.0,3.0,2.0,4.0,8.0,50.0,18.0,6.0,9.0,10.0,3.0,6
53,,,7.0,13.0,8.0,5.0,5.0,3.0,2.0,60.0,21.0,6.0,9.0,8.0,3.0,6
54,,,3.0,10.0,7.0,7.0,6.0,7.0,4.0,58.0,22.0,4.0,12.0,9.0,3.0,6
55,,,4.0,11.0,17.0,5.0,5.0,3.0,3.0,55.0,24.0,7.0,10.0,6.0,3.0,6
1,,,9.0,9.0,2.0,8.0,6.0,15.0,5.0,54.0,12.0,10.0,6.0,11.0,2.5,4
2,,,8.0,8.0,6.0,14.0,6.0,17.0,16.0,49.0,6.0,10.0,3.0,4.0,2.5,4
3,,,9.0,6.0,7.0,7.0,9.0,10.0,11.0,45.0,5.0,10.0,3.0,8.0,2.5,4
4,,,8.0,8.0,6.0,6.0,9.0,14.0,5.0,60.0,6.0,20.0,6.0,9.0,2.5,4
5,,,12.0,5.0,7.0,6.0,6.0,14.0,9.0,49.0,10.0,13.0,7.0,10.0,2.5,4
6,,,4.0,9.0,4.0,6.0,11.0,16.0,7.0,58.0,9.0,10.0,5.0,7.0,2.5,4
7,,,11.0,5.0,7.0,6.0,4.0,17.0,7.0,52.0,7.0,14.0,4.0,13.0,2.5,4
8,,,10.0,7.0,5.0,9.0,8.0,10.0,11.0,52.0,13.0,10.0,4.0,8.0,2.5,4
9,,,5.0,10.0,3.0,10.0,7.0,14.0,8.0,51.0,10.0,6.0,7.0,7.0,2.5,4
10,,,11.0,5.0,5.0,9.0,7.0,14.0,5.0,50.0,9.0,12.0,7.0,13.0,2.5,4
11,,,12.0,8.0,10.0,13.0,6.0,15.0,5.0,49.0,8.0,9.0,4.0,7.0,2.5,4
12,,,6.0,6.0,3.0,7.0,12.0,19.0,3.0,58.0,6.0,13.0,2.0,11.0,2.5,4
13,,,6.0,7.0,6.0,12.0,7.0,15.0,12.0,52.0,7.0,12.0,0.0,12.0,2.5,4
14,,,8.0,6.0,7.0,7.0,11.0,16.0,6.0,59.0,11.0,11.0,6.0,7.0,2.5,4
15,,,11.0,10.0,6.0,14.0,5.0,13.0,7.0,51.0,5.0,14.0,5.0,3.0,2.5,4
16,,,10.0,5.0,7.0,12.0,1.0,11.0,7.0,41.0,4.0,14.0,8.0,8.0,2.5,4
17,,,7.0,4.0,5.0,8.0,9.0,17.0,2.0,67.0,14.0,15.0,2.0,9.0,2.5,4
18,,,9.0,5.0,8.0,11.0,7.0,14.0,11.0,48.0,5.0,13.0,4.0,9.0,2.5,4
19,,,5.0,6.0,3.0,10.0,5.0,11.0,11.0,50.0,11.0,13.0,5.0,6.0,2.5,4
20,,,8.0,9.0,3.0,8.0,7.0,19.0,10.0,63.0,13.0,10.0,2.0,6.0,2.5,4
21,,,7.0,10.0,6.0,14.0,6.0,11.0,10.0,51.0,5.0,14.0,7.0,5.0,2.5,4
22,,,12.0,9.0,8.0,8.0,6.0,12.0,10.0,49.0,9.0,11.0,5.0,8.0,2.5,4
23,,,7.0,7.0,3.0,10.0,9.0,9.0,11.0,48.0,9.0,12.0,5.0,12.0,2.5,4
24,,,7.0,11.0,8.0,7.0,8.0,11.0,9.0,47.0,9.0,4.0,8.0,9.0,2.5,4
25,,,9.0,9.0,6.0,9.0,8.0,20.0,8.0,64.0,9.0,12.0,1.0,2.0,2.5,4
26,,,11.0,10.0,2.0,5.0,9.0,9.0,12.0,54.0,7.0,10.0,5.0,10.0,2.5,4
27,,,11.0,6.0,8.0,4.0,6.0,14.0,9.0,57.0,12.0,16.0,2.0,8.0,2.5,4
28,,,2.0,5.0,2.0,2.0,2.0,2.0,5.0,27.0,6.0,9.0,6.0,4.0,2.5,4
29,,,4.0,10.0,6.0,2.0,1.0,10.0,2.0,56.0,24.0,9.0,10.0,8.0,2.5,4
30,,,3.0,20.0,5.0,4.0,2.0,2.0,4.0,67.0,25.0,15.0,7.0,9.0,2.5,4
31,,,2.0,15.0,8.0,3.0,2.0,8.0,4.0,61.0,23.0,10.0,12.0,10.0,2.5,4
32,,,4.0,10.0,5.0,4.0,2.0,10.0,3.0,73.0,34.0,11.0,7.0,4.0,2.5,4
33,,,2.0,8.0,8.0,6.0,6.0,8.0,3.0,67.0,29.0,13.0,8.0,6.0,2.5,4
34,,,5.0,8.0,6.0,3.0,2.0,5.0,4.0,62.0,29.0,16.0,13.0,6.0,2.5,4
35,,,3.0,14.0,5.0,3.0,0.0,6.0,3.0,63.0,26.0,12.0,11.0,4.0,2.5,4
36,,,4.0,12.0,6.0,0.0,4.0,4.0,6.0,56.0,18.0,13.0,17.0,10.0,2.5,4
37,,,5.0,10.0,3.0,6.0,1.0,5.0,9.0,56.0,25.0,13.0,12.0,8.0,2.5,4
38,,,6.0,11.0,3.0,4.0,0.0,6.0,4.0,53.0,23.0,10.0,16.0,6.0,2.5,4
39,,,3.0,16.0,5.0,6.0,1.0,9.0,5.0,64.0,24.0,12.0,9.0,8.0,2.5,4
40,,,4.0,19.0,3.0,2.0,2.0,5.0,6.0,65.0,26.0,10.0,14.0,6.0,2.5,4
41,,,3.0,15.0,7.0,1.0,4.0,5.0,5.0,68.0,31.0,9.0,6.0,10.0,2.5,4
42,,,4.0,14.0,3.0,3.0,3.0,11.0,2.0,63.0,20.0,9.0,11.0,6.0,2.5,4
43,,,5.0,15.0,2.0,3.0,2.0,2.0,3.0,67.0,27.0,17.0,12.0,7.0,2.5,4
44,,,2.0,5.0,6.0,2.0,2.0,8.0,3.0,63.0,29.0,13.0,19.0,4.0,2.5,4
45,,,2.0,21.0,3.0,4.0,1.0,10.0,4.0,71.0,25.0,11.0,11.0,5.0,2.5,4
46,,,7.0,8.0,3.0,2.0,3.0,7.0,6.0,63.0,33.0,8.0,11.0,5.0,2.5,4
47,,,3.0,14.0,3.0,2.0,1.0,5.0,3.0,65.0,30.0,10.0,7.0,12.0,2.5,4
48,,,3.0,19.0,6.0,9.0,3.0,5.0,2.0,61.0,18.0,10.0,9.0,10.0,2.5,4
49,,,2.0,7.0,8.0,3.0,3.0,8.0,6.0,65.0,30.0,13.0,9.0,7.0,2.5,4
50,,,2.0,16.0,11.0,3.0,1.0,5.0,1.0,62.0,25.0,10.0,10.0,9.0,2.5,4
51,,,5.0,13.0,6.0,5.0,4.0,4.0,5.0,56.0,20.0,12.0,13.0,4.0,2.5,4
52,,,5.0,9.0,3.0,3.0,3.0,3.0,2.0,70.0,30.0,15.0,12.0,4.0,2.5,4
53,,,1.0,16.0,7.0,2.0,4.0,6.0,2.0,70.0,31.0,9.0,11.0,7.0,2.5,4
54,,,5.0,13.0,3.0,3.0,4.0,4.0,3.0,73.0,32.0,14.0,11.0,1.0,2.5,4
55,,,2.0,13.0,8.0,1.0,4.0,3.0,4.0,66.0,34.0,7.0,13.0,6.0,2.5,4
1,,,5.0,12.0,1.0,3.0,12.0,8.0,7.0,54.0,5.0,13.0,15.0,14.0,2.5,6
2,,,6.0,12.0,4.0,4.0,12.0,2.0,12.0,51.0,9.0,12.0,10.0,12.0,2.5,6
3,,,9.0,8.0,0.0,10.0,5.0,5.0,14.0,38.0,6.0,11.0,12.0,13.0,2.5,6
4,,,8.0,19.0,3.0,4.0,5.0,6.0,10.0,47.0,8.0,6.0,10.0,13.0,2.5,6
5,,,5.0,12.0,7.0,4.0,4.0,8.0,15.0,45.0,8.0,8.0,13.0,11.0,2.5,6
6,,,8.0,15.0,1.0,4.0,5.0,4.0,12.0,55.0,14.0,9.0,8.0,11.0,2.5,6
7,,,6.0,10.0,4.0,4.0,10.0,6.0,5.0,52.0,6.0,13.0,12.0,12.0,2.5,6
8,,,9.0,18.0,4.0,7.0,9.0,3.0,6.0,53.0,10.0,9.0,9.0,8.0,2.5,6
9,,,4.0,7.0,7.0,7.0,6.0,5.0,17.0,45.0,9.0,8.0,11.0,9.0,2.5,6
10,,,6.0,10.0,3.0,1.0,9.0,9.0,5.0,62.0,6.0,15.0,5.0,9.0,2.5,6
11,,,6.0,9.0,3.0,4.0,12.0,8.0,16.0,47.0,3.0,12.0,10.0,13.0,2.5,6
12,,,9.0,13.0,2.0,5.0,10.0,4.0,11.0,50.0,12.0,7.0,10.0,13.0,2.5,6
13,,,8.0,10.0,2.0,6.0,17.0,3.0,10.0,46.0,8.0,5.0,7.0,12.0,2.5,6
14,,,6.0,19.0,3.0,4.0,12.0,4.0,11.0,56.0,10.0,7.0,10.0,10.0,2.5,6
15,,,9.0,19.0,4.0,6.0,12.0,6.0,8.0,53.0,3.0,9.0,10.0,9.0,2.5,6
16,,,8.0,12.0,6.0,4.0,9.0,9.0,16.0,48.0,8.0,8.0,13.0,5.0,2.5,6
17,,,7.0,16.0,6.0,8.0,6.0,5.0,3.0,51.0,10.0,11.0,9.0,11.0,2.5,6
18,,,7.0,9.0,2.0,3.0,7.0,5.0,14.0,42.0,7.0,10.0,15.0,14.0,2.5,6
19,,,5.0,7.0,1.0,5.0,13.0,8.0,9.0,51.0,9.0,9.0,15.0,12.0,2.5,6
20,,,5.0,13.0,4.0,4.0,9.0,6.0,14.0,48.0,4.0,10.0,13.0,12.0,2.5,6
21,,,8.0,16.0,4.0,5.0,10.0,5.0,11.0,54.0,6.0,14.0,7.0,11.0,2.5,6
22,,,5.0,9.0,5.0,4.0,16.0,6.0,17.0,50.0,10.0,3.0,11.0,7.0,2.5,6
23,,,7.0,13.0,3.0,2.0,14.0,4.0,13.0,51.0,7.0,9.0,9.0,8.0,2.5,6
24,,,5.0,6.0,6.0,10.0,15.0,5.0,7.0,53.0,7.0,13.0,9.0,8.0,2.5,6
25,,,3.0,11.0,2.0,9.0,9.0,4.0,13.0,54.0,8.0,9.0,11.0,8.0,2.5,6
26,,,10.0,4.0,6.0,6.0,6.0,5.0,10.0,40.0,6.0,10.0,8.0,14.0,2.5,6
27,,,5.0,11.0,1.0,1.0,14.0,7.0,17.0,51.0,8.0,5.0,13.0,11.0,2.5,6
28,,,2.0,5.0,6.0,5.0,4.0,3.0,2.0,26.0,8.0,5.0,2.0,4.0,2.5,6
29,,,1.0,14.0,11.0,9.0,9.0,12.0,6.0,63.0,14.0,6.0,2.0,5.0,2.5,6
30,,,2.0,10.0,11.0,9.0,5.0,7.0,2.0,50.0,15.0,7.0,6.0,10.0,2.5,6
31,,,4.0,11.0,6.0,6.0,7.0,22.0,6.0,59.0,8.0,4.0,5.0,14.0,2.5,6
32,,,7.0,10.0,4.0,13.0,5.0,8.0,8.0,51.0,14.0,8.0,9.0,8.0,2.5,6
33,,,2.0,10.0,3.0,12.0,14.0,4.0,6.0,50.0,10.0,5.0,7.0,10.0,2.5,6
34,,,6.0,9.0,10.0,14.0,9.0,8.0,4.0,47.0,12.0,5.0,6.0,13.0,2.5,6
35,,,9.0,9.0,10.0,9.0,12.0,8.0,8.0,50.0,8.0,6.0,6.0,8.0,2.5,6
36,,,6.0,10.0,7.0,6.0,9.0,5.0,8.0,60.0,17.0,11.0,6.0,7.0,2.5,6
37,,,3.0,14.0,6.0,11.0,9.0,9.0,5.0,60.0,10.0,13.0,9.0,6.0,2.5,6
38,,,5.0,9.0,8.0,7.0,6.0,9.0,7.0,46.0,10.0,5.0,7.0,11.0,2.5,6
39,,,5.0,11.0,12.0,9.0,9.0,10.0,4.0,58.0,12.0,9.0,3.0,8.0,2.5,6
40,,,5.0,9.0,10.0,7.0,12.0,6.0,6.0,47.0,14.0,3.0,14.0,11.0,2.5,6
41,,,6.0,9.0,11.0,6.0,7.0,12.0,4.0,56.0,16.0,9.0,4.0,13.0,2.5,6
42,,,4.0,8.0,10.0,5.0,2.0,12.0,6.0,57.0,14.0,12.0,7.0,9.0,2.5,6
43,,,5.0,10.0,8.0,11.0,4.0,6.0,6.0,42.0,12.0,4.0,5.0,15.0,2.5,6
44,,,6.0,14.0,14.0,6.0,11.0,3.0,8.0,50.0,10.0,2.0,7.0,9.0,2.5,6
45,,,7.0,12.0,7.0,11.0,10.0,6.0,6.0,48.0,14.0,5.0,8.0,13.0,2.5,6
46,,,6.0,10.0,7.0,11.0,6.0,10.0,6.0,45.0,11.0,4.0,8.0,8.0,2.5,6
47,,,8.0,14.0,8.0,8.0,8.0,10.0,5.0,52.0,10.0,4.0,5.0,13.0,2.5,6
48,,,6.0,10.0,13.0,9.0,3.0,9.0,5.0,46.0,15.0,5.0,6.0,15.0,2.5,6
49,,,5.0,10.0,13.0,8.0,15.0,11.0,4.0,53.0,12.0,2.0,10.0,7.0,2.5,6
50,,,3.0,12.0,5.0,14.0,10.0,9.0,2.0,64.0,9.0,12.0,4.0,8.0,2.5,6
51,,,2.0,11.0,8.0,6.0,9.0,7.0,10.0,57.0,13.0,9.0,3.0,7.0,2.5,6
52,,,7.0,8.0,14.0,5.0,6.0,5.0,8.0,43.0,12.0,6.0,10.0,11.0,2.5,6
53,,,5.0,10.0,13.0,9.0,5.0,7.0,4.0,49.0,12.0,4.0,6.0,13.0,2.5,6
54,,,2.0,13.0,12.0,9.0,11.0,13.0,3.0,62.0,11.0,3.0,4.0,8.0,2.5,6
55,,,7.0,9.0,13.0,7.0,11.0,10.0,8.0,47.0,11.0,3.0,6.0,11.0,2.5,6
1,,,3.0,5.0,7.0,9.0,9.0,3.0,9.0,46.0,9.0,10.0,12.0,9.0,2.0,6
2,,,5.0,4.0,8.0,10.0,14.0,2.0,14.0,43.0,5.0,10.0,7.0,13.0,2.0,6
3,,,7.0,4.0,13.0,4.0,13.0,8.0,11.0,47.0,8.0,9.0,4.0,9.0,2.0,6
4,,,8.0,5.0,6.0,9.0,9.0,4.0,7.0,46.0,11.0,7.0,9.0,15.0,2.0,6
5,,,6.0,4.0,3.0,10.0,15.0,5.0,12.0,51.0,6.0,11.0,6.0,7.0,2.0,6
6,,,7.0,6.0,11.0,7.0,9.0,7.0,16.0,43.0,4.0,8.0,6.0,5.0,2.0,6
7,,,6.0,6.0,9.0,10.0,13.0,6.0,10.0,47.0,4.0,8.0,7.0,11.0,2.0,6
8,,,11.0,1.0,10.0,6.0,11.0,7.0,8.0,44.0,4.0,7.0,9.0,7.0,2.0,6
9,,,6.0,5.0,9.0,11.0,4.0,7.0,10.0,43.0,6.0,9.0,10.0,10.0,2.0,6
10,,,3.0,9.0,6.0,10.0,8.0,7.0,17.0,45.0,6.0,8.0,9.0,6.0,2.0,6
11,,,10.0,6.0,8.0,13.0,10.0,6.0,6.0,40.0,5.0,6.0,7.0,15.0,2.0,6
12,,,2.0,5.0,14.0,5.0,19.0,5.0,5.0,53.0,8.0,12.0,10.0,7.0,2.0,6
13,,,5.0,5.0,10.0,11.0,12.0,5.0,13.0,45.0,6.0,7.0,6.0,10.0,2.0,6
14,,,7.0,4.0,8.0,17.0,6.0,8.0,10.0,35.0,4.0,11.0,9.0,9.0,2.0,6
15,,,4.0,3.0,5.0,16.0,12.0,8.0,9.0,48.0,5.0,10.0,8.0,10.0,2.0,6
16,,,11.0,2.0,5.0,7.0,19.0,4.0,8.0,47.0,4.0,13.0,10.0,12.0,2.0,6
17,,,3.0,4.0,7.0,17.0,5.0,7.0,3.0,45.0,7.0,10.0,9.0,7.0,2.0,6
18,,,5.0,2.0,8.0,8.0,13.0,8.0,9.0,52.0,4.0,16.0,10.0,8.0,2.0,6
19,,,5.0,5.0,10.0,14.0,5.0,3.0,10.0,41.0,7.0,10.0,9.0,10.0,2.0,6
20,,,7.0,10.0,9.0,9.0,10.0,6.0,8.0,45.0,3.0,7.0,8.0,14.0,2.0,6
21,,,2.0,1.0,14.0,10.0,6.0,9.0,7.0,43.0,5.0,11.0,11.0,5.0,2.0,6
22,,,3.0,5.0,12.0,10.0,8.0,9.0,8.0,53.0,10.0,14.0,3.0,10.0,2.0,6
23,,,8.0,4.0,7.0,10.0,8.0,7.0,11.0,46.0,7.0,11.0,8.0,10.0,2.0,6
24,,,8.0,7.0,8.0,7.0,8.0,11.0,10.0,48.0,5.0,11.0,7.0,11.0,2.0,6
25,,,2.0,7.0,6.0,11.0,10.0,7.0,5.0,49.0,6.0,8.0,7.0,11.0,2.0,6
26,,,4.0,5.0,9.0,7.0,15.0,7.0,18.0,48.0,3.0,6.0,10.0,4.0,2.0,6
27,,,4.0,4.0,7.0,10.0,11.0,12.0,7.0,57.0,7.0,12.0,8.0,7.0,2.0,6
28,,,1.0,0.0,4.0,2.0,5.0,3.0,3.0,27.0,13.0,3.0,4.0,7.0,2.0,6
29,,,3.0,4.0,5.0,16.0,4.0,4.0,7.0,34.0,11.0,5.0,15.0,15.0,2.0,6
30,,,1.0,7.0,6.0,14.0,2.0,0.0,8.0,34.0,10.0,6.0,16.0,14.0,2.0,6
31,,,10.0,6.0,5.0,8.0,3.0,3.0,17.0,39.0,12.0,7.0,9.0,11.0,2.0,6
32,,,6.0,5.0,5.0,10.0,4.0,1.0,11.0,44.0,16.0,7.0,11.0,13.0,2.0,6
33,,,6.0,4.0,5.0,11.0,2.0,6.0,12.0,41.0,10.0,12.0,16.0,9.0,2.0,6
34,,,6.0,7.0,10.0,10.0,1.0,3.0,9.0,30.0,11.0,4.0,16.0,10.0,2.0,6
35,,,5.0,7.0,4.0,10.0,4.0,5.0,10.0,48.0,17.0,8.0,10.0,12.0,2.0,6
36,,,5.0,4.0,7.0,14.0,7.0,4.0,9.0,45.0,14.0,6.0,10.0,10.0,2.0,6
37,,,5.0,7.0,4.0,16.0,3.0,4.0,14.0,48.0,18.0,11.0,7.0,6.0,2.0,6
38,,,7.0,4.0,11.0,17.0,1.0,0.0,9.0,33.0,16.0,8.0,12.0,11.0,2.0,6
39,,,6.0,8.0,8.0,10.0,5.0,5.0,7.0,45.0,10.0,8.0,9.0,7.0,2.0,6
40,,,8.0,5.0,3.0,12.0,6.0,5.0,10.0,47.0,13.0,8.0,11.0,8.0,2.0,6
41,,,3.0,5.0,8.0,16.0,1.0,5.0,7.0,42.0,14.0,8.0,11.0,12.0,2.0,6
42,,,7.0,7.0,11.0,13.0,2.0,2.0,13.0,39.0,15.0,3.0,9.0,8.0,2.0,6
43,,,8.0,6.0,9.0,10.0,3.0,3.0,11.0,36.0,10.0,9.0,3.0,15.0,2.0,6
44,,,5.0,9.0,9.0,17.0,1.0,3.0,10.0,33.0,7.0,4.0,12.0,13.0,2.0,6
45,,,6.0,7.0,8.0,11.0,1.0,1.0,13.0,39.0,10.0,8.0,12.0,11.0,2.0,6
46,,,6.0,4.0,6.0,7.0,5.0,4.0,13.0,45.0,14.0,7.0,12.0,11.0,2.0,6
47,,,1.0,6.0,12.0,10.0,3.0,0.0,16.0,39.0,10.0,6.0,12.0,8.0,2.0,6
48,,,7.0,7.0,10.0,8.0,6.0,5.0,9.0,38.0,9.0,4.0,12.0,8.0,2.0,6
49,,,7.0,5.0,5.0,15.0,3.0,4.0,8.0,40.0,13.0,6.0,15.0,10.0,2.0,6
50,,,5.0,5.0,9.0,14.0,4.0,3.0,13.0,43.0,14.0,7.0,8.0,8.0,2.0,6
51,,,7.0,7.0,9.0,9.0,2.0,4.0,10.0,42.0,14.0,10.0,10.0,8.0,2.0,6
52,,,5.0,3.0,8.0,13.0,4.0,2.0,15.0,36.0,13.0,7.0,8.0,11.0,2.0,6
53,,,7.0,5.0,13.0,11.0,2.0,4.0,15.0,40.0,15.0,5.0,8.0,6.0,2.0,6
54,,,2.0,5.0,6.0,13.0,1.0,1.0,11.0,45.0,27.0,7.0,11.0,12.0,2.0,6
55,,,9.0,4.0,5.0,15.0,1.0,4.0,15.0,36.0,13.0,5.0,7.0,12.0,2.0,6
1,,,1.0,9.0,6.0,11.0,13.0,8.0,3.0,54.0,11.0,7.0,18.0,4.0,2.0,7
2,,,5.0,12.0,6.0,11.0,17.0,8.0,7.0,54.0,10.0,3.0,11.0,6.0,2.0,7
3,,,4.0,18.0,2.0,6.0,15.0,5.0,1.0,60.0,15.0,4.0,15.0,12.0,2.0,7
4,,,3.0,15.0,0.0,12.0,9.0,3.0,7.0,44.0,9.0,2.0,14.0,10.0,2.0,7
5,,,2.0,9.0,11.0,10.0,15.0,8.0,1.0,53.0,9.0,4.0,17.0,6.0,2.0,7
6,,,5.0,13.0,8.0,4.0,21.0,7.0,3.0,59.0,13.0,1.0,14.0,7.0,2.0,7
7,,,3.0,14.0,5.0,14.0,10.0,4.0,2.0,50.0,14.0,1.0,7.0,9.0,2.0,7
8,,,5.0,7.0,1.0,7.0,14.0,8.0,7.0,56.0,19.0,3.0,17.0,7.0,2.0,7
9,,,5.0,8.0,7.0,9.0,7.0,5.0,4.0,46.0,14.0,4.0,10.0,9.0,2.0,7
10,,,3.0,18.0,2.0,5.0,17.0,3.0,4.0,67.0,20.0,2.0,11.0,8.0,2.0,7
11,,,2.0,14.0,7.0,7.0,10.0,3.0,12.0,48.0,13.0,1.0,15.0,9.0,2.0,7
12,,,6.0,10.0,5.0,10.0,15.0,8.0,5.0,53.0,11.0,2.0,16.0,5.0,2.0,7
13,,,3.0,9.0,0.0,9.0,15.0,7.0,5.0,51.0,10.0,3.0,16.0,6.0,2.0,7
14,,,6.0,11.0,7.0,7.0,19.0,3.0,3.0,54.0,14.0,2.0,13.0,10.0,2.0,7
15,,,3.0,11.0,7.0,7.0,23.0,2.0,6.0,56.0,12.0,4.0,16.0,5.0,2.0,7
16,,,6.0,9.0,4.0,6.0,9.0,6.0,7.0,49.0,20.0,0.0,11.0,8.0,2.0,7
17,,,6.0,10.0,9.0,15.0,17.0,4.0,3.0,49.0,11.0,5.0,10.0,7.0,2.0,7
18,,,3.0,14.0,8.0,9.0,18.0,5.0,6.0,57.0,12.0,4.0,13.0,4.0,2.0,7
19,,,5.0,7.0,6.0,10.0,19.0,1.0,5.0,47.0,6.0,2.0,16.0,11.0,2.0,7
20,,,2.0,7.0,5.0,12.0,19.0,3.0,2.0,51.0,14.0,2.0,9.0,9.0,2.0,7
21,,,6.0,13.0,6.0,13.0,4.0,5.0,10.0,43.0,13.0,3.0,16.0,6.0,2.0,7
22,,,5.0,17.0,1.0,11.0,11.0,9.0,4.0,59.0,12.0,5.0,14.0,6.0,2.0,7
23,,,4.0,13.0,10.0,8.0,9.0,5.0,4.0,45.0,6.0,2.0,17.0,3.0,2.0,7
24,,,4.0,18.0,2.0,7.0,10.0,5.0,3.0,61.0,18.0,7.0,19.0,3.0,2.0,7
25,,,7.0,17.0,6.0,8.0,13.0,7.0,5.0,56.0,8.0,5.0,15.0,3.0,2.0,7
26,,,6.0,11.0,10.0,9.0,15.0,5.0,6.0,47.0,8.0,3.0,12.0,8.0,2.0,7
27,,,1.0,10.0,7.0,11.0,17.0,3.0,5.0,45.0,5.0,8.0,17.0,14.0,2.0,7
28,,,1.0,5.0,6.0,4.0,6.0,2.0,3.0,23.0,5.0,3.0,4.0,2.0,2.0,7
29,,,3.0,6.0,5.0,17.0,3.0,3.0,5.0,49.0,17.0,13.0,4.0,11.0,2.0,7
30,,,7.0,8.0,7.0,14.0,2.0,3.0,7.0,45.0,16.0,9.0,4.0,16.0,2.0,7
31,,,4.0,7.0,8.0,7.0,3.0,5.0,10.0,45.0,17.0,8.0,3.0,15.0,2.0,7
32,,,2.0,9.0,15.0,8.0,1.0,2.0,10.0,48.0,25.0,8.0,4.0,11.0,2.0,7
33,,,7.0,9.0,9.0,13.0,1.0,2.0,7.0,49.0,22.0,9.0,1.0,14.0,2.0,7
34,,,2.0,6.0,20.0,9.0,1.0,2.0,10.0,40.0,13.0,12.0,3.0,12.0,2.0,7
35,,,2.0,4.0,13.0,12.0,2.0,3.0,9.0,47.0,26.0,5.0,3.0,12.0,2.0,7
36,,,4.0,11.0,14.0,14.0,2.0,6.0,9.0,47.0,17.0,8.0,3.0,9.0,2.0,7
37,,,1.0,1.0,7.0,14.0,2.0,3.0,14.0,36.0,17.0,9.0,5.0,16.0,2.0,7
38,,,6.0,1.0,7.0,17.0,1.0,1.0,12.0,42.0,19.0,13.0,3.0,12.0,2.0,7
39,,,4.0,12.0,10.0,13.0,1.0,1.0,11.0,49.0,13.0,11.0,3.0,10.0,2.0,7
40,,,5.0,9.0,9.0,10.0,1.0,4.0,14.0,45.0,21.0,5.0,4.0,11.0,2.0,7
41,,,11.0,6.0,7.0,14.0,2.0,4.0,6.0,40.0,17.0,6.0,3.0,11.0,2.0,7
42,,,2.0,6.0,13.0,18.0,4.0,1.0,8.0,40.0,16.0,7.0,4.0,15.0,2.0,7
43,,,7.0,4.0,12.0,12.0,4.0,2.0,12.0,43.0,18.0,8.0,3.0,11.0,2.0,7
44,,,5.0,4.0,13.0,10.0,1.0,2.0,9.0,40.0,14.0,11.0,2.0,11.0,2.0,7
45,,,7.0,5.0,12.0,18.0,2.0,3.0,11.0,35.0,14.0,7.0,4.0,13.0,2.0,7
46,,,3.0,4.0,14.0,12.0,4.0,2.0,11.0,46.0,21.0,9.0,4.0,10.0,2.0,7
47,,,2.0,2.0,13.0,16.0,1.0,4.0,6.0,36.0,14.0,7.0,4.0,14.0,2.0,7
48,,,5.0,8.0,10.0,8.0,2.0,6.0,13.0,46.0,17.0,6.0,3.0,14.0,2.0,7
49,,,7.0,8.0,5.0,11.0,2.0,3.0,9.0,51.0,18.0,9.0,3.0,14.0,2.0,7
50,,,7.0,10.0,6.0,11.0,2.0,3.0,9.0,44.0,19.0,4.0,7.0,8.0,2.0,7
51,,,4.0,2.0,13.0,11.0,3.0,0.0,11.0,43.0,22.0,10.0,4.0,13.0,2.0,7
52,,,1.0,1.0,10.0,13.0,3.0,4.0,10.0,44.0,19.0,10.0,2.0,20.0,2.0,7
53,,,6.0,7.0,8.0,9.0,4.0,4.0,14.0,47.0,21.0,6.0,6.0,10.0,2.0,7
