,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
1082,38.0,7.0,8.0,13.0,12.0,8.0,8.0,5.0,54.0,19.0,3.0,4.0,5.0,2.5,6
1083,39.0,3.0,11.0,11.0,8.0,2.0,11.0,4.0,62.0,16.0,10.0,0.0,6.0,2.5,6
1084,40.0,3.0,9.0,12.0,6.0,4.0,7.0,10.0,56.0,18.0,5.0,4.0,7.0,2.5,6
1085,41.0,8.0,8.0,6.0,9.0,6.0,8.0,4.0,59.0,18.0,10.0,6.0,7.0,2.5,6
1086,42.0,3.0,5.0,8.0,10.0,7.0,7.0,9.0,58.0,25.0,3.0,5.0,7.0,2.5,6
1087,43.0,6.0,6.0,11.0,9.0,5.0,5.0,9.0,51.0,23.0,6.0,3.0,4.0,2.5,6
1088,44.0,6.0,14.0,10.0,9.0,8.0,6.0,5.0,62.0,15.0,7.0,3.0,4.0,2.5,6
1089,45.0,9.0,13.0,14.0,9.0,8.0,5.0,4.0,58.0,19.0,5.0,2.0,3.0,2.5,6
1090,46.0,7.0,6.0,11.0,10.0,7.0,3.0,9.0,44.0,11.0,7.0,6.0,7.0,2.5,6
1091,47.0,6.0,13.0,10.0,6.0,4.0,11.0,8.0,55.0,14.0,6.0,6.0,8.0,2.5,6
1092,48.0,7.0,9.0,11.0,13.0,12.0,8.0,6.0,58.0,16.0,6.0,1.0,4.0,2.5,6
1093,49.0,9.0,13.0,13.0,11.0,6.0,7.0,7.0,53.0,15.0,7.0,5.0,2.0,2.5,6
1094,50.0,7.0,7.0,9.0,9.0,9.0,6.0,5.0,58.0,16.0,13.0,2.0,4.0,2.5,6
1095,51.0,5.0,5.0,10.0,10.0,2.0,14.0,7.0,53.0,12.0,7.0,5.0,8.0,2.5,6
1096,52.0,4.0,9.0,3.0,13.0,6.0,10.0,8.0,61.0,18.0,8.0,4.0,7.0,2.5,6
1097,53.0,10.0,12.0,9.0,8.0,6.0,7.0,3.0,62.0,14.0,14.0,3.0,4.0,2.5,6
1098,54.0,7.0,9.0,12.0,10.0,9.0,7.0,8.0,51.0,16.0,5.0,4.0,5.0,2.5,6
1099,55.0,6.0,8.0,12.0,11.0,8.0,6.0,4.0,63.0,22.0,13.0,1.0,3.0,2.5,6
1100,1.0,5.0,8.0,11.0,8.0,4.0,3.0,5.0,57.0,27.0,3.0,9.0,5.0,3.0,3
1101,2.0,3.0,17.0,13.0,0.0,4.0,3.0,10.0,60.0,21.0,3.0,9.0,4.0,3.0,3
1102,3.0,7.0,11.0,13.0,6.0,5.0,6.0,6.0,45.0,10.0,3.0,8.0,7.0,3.0,3
1103,4.0,7.0,13.0,9.0,6.0,6.0,1.0,11.0,57.0,20.0,2.0,7.0,2.0,3.0,3
1104,5.0,2.0,14.0,11.0,3.0,2.0,2.0,12.0,51.0,21.0,4.0,12.0,9.0,3.0,3
1105,6.0,5.0,5.0,9.0,7.0,5.0,3.0,15.0,44.0,20.0,2.0,16.0,3.0,3.0,3
1106,7.0,6.0,11.0,11.0,7.0,2.0,2.0,12.0,47.0,21.0,3.0,10.0,4.0,3.0,3
1107,8.0,11.0,14.0,13.0,4.0,2.0,1.0,8.0,50.0,18.0,2.0,5.0,3.0,3.0,3
1108,9.0,8.0,11.0,8.0,8.0,2.0,4.0,16.0,54.0,19.0,5.0,4.0,2.0,3.0,3
1109,10.0,13.0,10.0,10.0,6.0,4.0,4.0,6.0,48.0,17.0,4.0,10.0,6.0,3.0,3
1110,11.0,3.0,12.0,10.0,6.0,2.0,3.0,13.0,53.0,22.0,4.0,9.0,6.0,3.0,3
1111,12.0,6.0,13.0,12.0,2.0,3.0,2.0,6.0,61.0,23.0,7.0,8.0,4.0,3.0,3
1112,13.0,5.0,6.0,10.0,7.0,4.0,3.0,17.0,40.0,16.0,3.0,12.0,4.0,3.0,3
1113,14.0,9.0,10.0,10.0,5.0,5.0,2.0,9.0,55.0,23.0,4.0,5.0,5.0,3.0,3
1114,15.0,8.0,4.0,9.0,8.0,2.0,2.0,6.0,46.0,24.0,3.0,12.0,10.0,3.0,3
1115,16.0,4.0,11.0,7.0,7.0,6.0,7.0,9.0,58.0,25.0,4.0,9.0,6.0,3.0,3
1116,17.0,3.0,18.0,5.0,12.0,6.0,3.0,13.0,57.0,21.0,3.0,5.0,4.0,3.0,3
1117,18.0,3.0,10.0,12.0,6.0,1.0,7.0,8.0,52.0,24.0,3.0,5.0,7.0,3.0,3
1118,19.0,7.0,9.0,12.0,4.0,3.0,4.0,10.0,53.0,23.0,5.0,10.0,2.0,3.0,3
1119,20.0,7.0,11.0,11.0,6.0,3.0,1.0,7.0,61.0,26.0,3.0,7.0,1.0,3.0,3
1120,21.0,7.0,11.0,5.0,7.0,1.0,4.0,10.0,54.0,19.0,7.0,12.0,5.0,3.0,3
1121,22.0,5.0,10.0,10.0,5.0,3.0,3.0,11.0,52.0,23.0,2.0,9.0,8.0,3.0,3
1122,23.0,5.0,7.0,12.0,7.0,1.0,2.0,8.0,33.0,12.0,3.0,16.0,9.0,3.0,3
1123,24.0,8.0,11.0,8.0,4.0,3.0,6.0,9.0,54.0,21.0,3.0,11.0,6.0,3.0,3
1124,25.0,11.0,14.0,6.0,7.0,1.0,2.0,8.0,54.0,22.0,0.0,7.0,7.0,3.0,3
1125,26.0,4.0,7.0,12.0,5.0,1.0,2.0,14.0,46.0,24.0,3.0,12.0,7.0,3.0,3
1126,27.0,1.0,11.0,7.0,3.0,3.0,6.0,8.0,56.0,21.0,4.0,11.0,8.0,3.0,3
1127,28.0,5.0,4.0,2.0,2.0,1.0,1.0,5.0,24.0,9.0,2.0,7.0,2.0,3.0,3
1128,29.0,6.0,9.0,9.0,6.0,6.0,7.0,4.0,49.0,5.0,12.0,10.0,10.0,3.0,3
1129,30.0,5.0,6.0,9.0,6.0,3.0,9.0,4.0,47.0,4.0,9.0,11.0,11.0,3.0,3
1130,31.0,5.0,6.0,4.0,0.0,8.0,6.0,2.0,62.0,6.0,14.0,8.0,17.0,3.0,3
1131,32.0,4.0,5.0,4.0,10.0,3.0,9.0,3.0,44.0,3.0,16.0,15.0,19.0,3.0,3
1132,33.0,4.0,7.0,5.0,8.0,10.0,14.0,3.0,54.0,6.0,6.0,9.0,17.0,3.0,3
1133,34.0,6.0,8.0,7.0,4.0,8.0,12.0,7.0,50.0,3.0,12.0,15.0,11.0,3.0,3
1134,35.0,9.0,8.0,5.0,3.0,7.0,11.0,2.0,52.0,6.0,11.0,10.0,19.0,3.0,3
1135,36.0,9.0,2.0,6.0,6.0,5.0,8.0,4.0,46.0,6.0,10.0,9.0,18.0,3.0,3
1136,37.0,7.0,5.0,6.0,9.0,11.0,6.0,2.0,49.0,5.0,10.0,12.0,9.0,3.0,3
1137,38.0,6.0,5.0,5.0,6.0,8.0,12.0,5.0,54.0,7.0,12.0,10.0,13.0,3.0,3
1138,39.0,2.0,5.0,5.0,9.0,10.0,9.0,1.0,55.0,5.0,15.0,10.0,17.0,3.0,3
1139,40.0,8.0,8.0,8.0,0.0,5.0,9.0,4.0,45.0,4.0,12.0,11.0,24.0,3.0,3
1140,41.0,7.0,7.0,6.0,3.0,4.0,11.0,7.0,53.0,2.0,11.0,11.0,13.0,3.0,3
1141,42.0,5.0,9.0,5.0,3.0,4.0,6.0,3.0,50.0,13.0,10.0,10.0,17.0,3.0,3
1142,43.0,8.0,8.0,3.0,5.0,11.0,4.0,4.0,55.0,7.0,15.0,10.0,13.0,3.0,3
1143,44.0,7.0,6.0,12.0,6.0,3.0,9.0,3.0,54.0,7.0,12.0,5.0,12.0,3.0,3
1144,45.0,2.0,9.0,4.0,9.0,10.0,9.0,2.0,56.0,7.0,9.0,8.0,19.0,3.0,3
1145,46.0,4.0,10.0,8.0,10.0,8.0,9.0,2.0,49.0,7.0,8.0,13.0,13.0,3.0,3
1146,47.0,6.0,3.0,4.0,5.0,9.0,13.0,2.0,59.0,7.0,14.0,5.0,15.0,3.0,3
1147,48.0,5.0,6.0,6.0,6.0,7.0,13.0,5.0,54.0,4.0,19.0,11.0,13.0,3.0,3
1148,49.0,5.0,6.0,7.0,3.0,6.0,12.0,0.0,52.0,5.0,11.0,10.0,19.0,3.0,3
1149,50.0,9.0,5.0,7.0,4.0,6.0,9.0,3.0,54.0,11.0,10.0,14.0,8.0,3.0,3
1150,51.0,2.0,8.0,5.0,8.0,5.0,7.0,6.0,55.0,12.0,11.0,7.0,17.0,3.0,3
1151,52.0,8.0,8.0,5.0,3.0,10.0,8.0,2.0,57.0,5.0,12.0,9.0,15.0,3.0,3
1152,53.0,8.0,8.0,7.0,4.0,4.0,8.0,3.0,46.0,6.0,14.0,14.0,15.0,3.0,3
1153,54.0,6.0,7.0,4.0,7.0,12.0,12.0,5.0,55.0,8.0,4.0,11.0,11.0,3.0,3
1154,55.0,7.0,3.0,4.0,5.0,8.0,11.0,6.0,47.0,4.0,16.0,14.0,14.0,3.0,3
1155,1.0,7.0,6.0,5.0,9.0,3.0,9.0,19.0,42.0,8.0,10.0,10.0,6.0,2.0,4
1156,2.0,12.0,6.0,6.0,5.0,2.0,19.0,10.0,52.0,14.0,4.0,6.0,6.0,2.0,4
1157,3.0,14.0,6.0,2.0,7.0,5.0,16.0,6.0,48.0,13.0,2.0,5.0,11.0,2.0,4
1158,4.0,7.0,8.0,6.0,8.0,2.0,12.0,10.0,54.0,15.0,8.0,3.0,12.0,2.0,4
1159,5.0,9.0,1.0,3.0,5.0,1.0,12.0,21.0,43.0,16.0,6.0,9.0,5.0,2.0,4
1160,6.0,7.0,9.0,9.0,2.0,4.0,12.0,14.0,49.0,9.0,7.0,8.0,6.0,2.0,4
1161,7.0,9.0,8.0,8.0,2.0,1.0,10.0,17.0,48.0,12.0,5.0,8.0,8.0,2.0,4
1162,8.0,8.0,2.0,4.0,3.0,4.0,8.0,16.0,39.0,12.0,5.0,12.0,8.0,2.0,4
1163,9.0,6.0,5.0,8.0,5.0,6.0,13.0,10.0,52.0,16.0,6.0,8.0,11.0,2.0,4
1164,10.0,4.0,7.0,8.0,4.0,4.0,14.0,11.0,55.0,18.0,9.0,10.0,8.0,2.0,4
1165,11.0,13.0,4.0,4.0,5.0,7.0,14.0,14.0,46.0,13.0,2.0,13.0,5.0,2.0,4
1166,12.0,10.0,3.0,7.0,2.0,4.0,12.0,10.0,43.0,9.0,9.0,10.0,10.0,2.0,4
1167,13.0,10.0,4.0,4.0,2.0,3.0,13.0,12.0,47.0,13.0,9.0,15.0,8.0,2.0,4
1168,14.0,13.0,3.0,6.0,6.0,4.0,11.0,14.0,44.0,8.0,12.0,11.0,6.0,2.0,4
1169,15.0,9.0,6.0,6.0,3.0,3.0,17.0,11.0,58.0,16.0,8.0,7.0,6.0,2.0,4
1170,16.0,8.0,3.0,11.0,3.0,4.0,12.0,9.0,50.0,14.0,9.0,10.0,8.0,2.0,4
1171,17.0,10.0,5.0,9.0,1.0,7.0,6.0,10.0,45.0,19.0,2.0,8.0,8.0,2.0,4
1172,18.0,15.0,6.0,4.0,4.0,3.0,11.0,13.0,49.0,15.0,5.0,6.0,9.0,2.0,4
1173,19.0,10.0,4.0,6.0,5.0,9.0,11.0,7.0,57.0,14.0,11.0,9.0,5.0,2.0,4
1174,20.0,15.0,5.0,6.0,1.0,2.0,8.0,13.0,40.0,9.0,6.0,8.0,9.0,2.0,4
1175,21.0,14.0,3.0,8.0,5.0,5.0,6.0,13.0,44.0,12.0,7.0,7.0,8.0,2.0,4
1176,22.0,8.0,7.0,1.0,7.0,6.0,12.0,8.0,57.0,11.0,10.0,13.0,6.0,2.0,4
1177,23.0,7.0,4.0,6.0,4.0,6.0,9.0,9.0,47.0,15.0,2.0,12.0,6.0,2.0,4
1178,24.0,9.0,5.0,7.0,5.0,4.0,16.0,13.0,49.0,12.0,6.0,10.0,6.0,2.0,4
1179,25.0,10.0,4.0,13.0,5.0,4.0,11.0,16.0,40.0,13.0,4.0,7.0,9.0,2.0,4
1180,26.0,8.0,4.0,8.0,5.0,5.0,13.0,16.0,49.0,15.0,7.0,8.0,6.0,2.0,4
1181,27.0,8.0,9.0,9.0,8.0,6.0,13.0,10.0,51.0,7.0,11.0,6.0,4.0,2.0,4
1182,28.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,25.0,9.0,2.0,4.0,7.0,2.0,4
1183,29.0,1.0,5.0,4.0,10.0,7.0,12.0,4.0,64.0,27.0,2.0,5.0,6.0,2.0,4
1184,30.0,3.0,3.0,3.0,7.0,11.0,14.0,2.0,57.0,20.0,4.0,13.0,15.0,2.0,4
1185,31.0,0.0,6.0,2.0,4.0,11.0,12.0,4.0,57.0,17.0,3.0,13.0,12.0,2.0,4
1186,32.0,2.0,2.0,2.0,6.0,6.0,13.0,8.0,53.0,18.0,6.0,9.0,18.0,2.0,4
1187,33.0,2.0,4.0,3.0,12.0,8.0,12.0,4.0,57.0,21.0,7.0,15.0,7.0,2.0,4
1188,34.0,3.0,3.0,6.0,6.0,8.0,10.0,4.0,53.0,27.0,3.0,14.0,14.0,2.0,4
1189,35.0,2.0,5.0,3.0,12.0,4.0,15.0,1.0,61.0,24.0,5.0,12.0,9.0,2.0,4
1190,36.0,4.0,4.0,2.0,15.0,7.0,6.0,3.0,57.0,16.0,15.0,12.0,7.0,2.0,4
1191,37.0,3.0,4.0,3.0,21.0,9.0,9.0,2.0,50.0,14.0,8.0,8.0,12.0,2.0,4
1192,38.0,6.0,9.0,3.0,9.0,11.0,5.0,4.0,52.0,17.0,4.0,10.0,7.0,2.0,4
1193,39.0,5.0,3.0,3.0,12.0,9.0,7.0,3.0,56.0,27.0,4.0,13.0,8.0,2.0,4
1194,40.0,2.0,7.0,5.0,14.0,8.0,8.0,1.0,57.0,22.0,7.0,10.0,11.0,2.0,4
1195,41.0,1.0,7.0,2.0,9.0,6.0,13.0,2.0,61.0,21.0,10.0,8.0,12.0,2.0,4
1196,42.0,4.0,6.0,2.0,12.0,7.0,6.0,1.0,51.0,19.0,7.0,13.0,12.0,2.0,4
1197,43.0,2.0,6.0,0.0,11.0,9.0,15.0,3.0,63.0,23.0,6.0,11.0,10.0,2.0,4
1198,44.0,5.0,5.0,4.0,8.0,10.0,12.0,5.0,57.0,24.0,3.0,11.0,10.0,2.0,4
1199,45.0,1.0,7.0,3.0,15.0,8.0,9.0,1.0,57.0,23.0,5.0,13.0,10.0,2.0,4
1200,46.0,2.0,4.0,3.0,15.0,8.0,12.0,1.0,52.0,16.0,6.0,11.0,10.0,2.0,4
1201,47.0,2.0,6.0,5.0,12.0,9.0,5.0,2.0,57.0,23.0,7.0,13.0,8.0,2.0,4
1202,48.0,3.0,7.0,3.0,13.0,4.0,8.0,6.0,49.0,18.0,7.0,14.0,9.0,2.0,4
1203,49.0,3.0,2.0,4.0,7.0,8.0,8.0,3.0,53.0,26.0,6.0,14.0,16.0,2.0,4
1204,50.0,1.0,6.0,2.0,10.0,9.0,8.0,3.0,56.0,23.0,4.0,10.0,14.0,2.0,4
1205,51.0,3.0,4.0,1.0,12.0,8.0,13.0,3.0,56.0,21.0,7.0,12.0,10.0,2.0,4
1206,52.0,0.0,5.0,2.0,14.0,9.0,10.0,5.0,58.0,21.0,7.0,10.0,11.0,2.0,4
1207,53.0,2.0,3.0,3.0,7.0,12.0,14.0,3.0,57.0,18.0,6.0,16.0,11.0,2.0,4
1208,54.0,0.0,1.0,3.0,6.0,11.0,10.0,1.0,63.0,21.0,8.0,13.0,13.0,2.0,4
1209,55.0,3.0,3.0,4.0,11.0,9.0,12.0,0.0,52.0,16.0,6.0,13.0,11.0,2.0,4
1210,1.0,4.0,6.0,2.0,14.0,10.0,10.0,6.0,55.0,14.0,8.0,8.0,9.0,3.0,2
1211,2.0,4.0,6.0,3.0,11.0,7.0,6.0,8.0,44.0,7.0,13.0,14.0,10.0,3.0,2
1212,3.0,3.0,5.0,6.0,10.0,10.0,10.0,12.0,47.0,8.0,7.0,12.0,10.0,3.0,2
1213,4.0,5.0,2.0,5.0,12.0,12.0,12.0,10.0,49.0,10.0,8.0,9.0,8.0,3.0,2
1214,5.0,5.0,2.0,2.0,15.0,10.0,11.0,12.0,50.0,9.0,8.0,9.0,7.0,3.0,2
1215,6.0,5.0,8.0,2.0,11.0,7.0,7.0,10.0,46.0,4.0,13.0,8.0,10.0,3.0,2
1216,7.0,5.0,7.0,5.0,11.0,11.0,8.0,8.0,53.0,9.0,12.0,6.0,12.0,3.0,2
1217,8.0,8.0,7.0,4.0,12.0,10.0,5.0,10.0,55.0,9.0,14.0,2.0,8.0,3.0,2
1218,9.0,3.0,7.0,5.0,7.0,6.0,8.0,10.0,50.0,10.0,18.0,12.0,12.0,3.0,2
1219,10.0,6.0,1.0,5.0,12.0,6.0,11.0,11.0,50.0,12.0,13.0,5.0,7.0,3.0,2
1220,11.0,7.0,5.0,3.0,17.0,8.0,6.0,12.0,38.0,6.0,9.0,6.0,13.0,3.0,2
1221,12.0,6.0,8.0,4.0,10.0,9.0,7.0,8.0,51.0,5.0,15.0,12.0,9.0,3.0,2
1222,13.0,5.0,2.0,6.0,14.0,7.0,9.0,13.0,43.0,9.0,9.0,6.0,12.0,3.0,2
1223,14.0,4.0,6.0,2.0,8.0,2.0,5.0,12.0,48.0,16.0,14.0,10.0,15.0,3.0,2
1224,15.0,4.0,1.0,6.0,14.0,7.0,12.0,12.0,48.0,11.0,9.0,9.0,6.0,3.0,2
1225,16.0,4.0,2.0,3.0,13.0,8.0,8.0,7.0,50.0,9.0,15.0,10.0,6.0,3.0,2
1226,17.0,5.0,2.0,5.0,10.0,10.0,8.0,12.0,52.0,13.0,14.0,8.0,8.0,3.0,2
1227,18.0,6.0,7.0,7.0,12.0,11.0,10.0,11.0,50.0,7.0,10.0,5.0,9.0,3.0,2
1228,19.0,6.0,2.0,4.0,10.0,6.0,8.0,10.0,41.0,12.0,9.0,12.0,7.0,3.0,2
1229,20.0,5.0,5.0,3.0,13.0,9.0,7.0,10.0,49.0,7.0,12.0,9.0,11.0,3.0,2
1230,21.0,5.0,7.0,4.0,9.0,4.0,8.0,10.0,48.0,10.0,8.0,9.0,15.0,3.0,2
1231,22.0,7.0,4.0,5.0,15.0,11.0,10.0,6.0,49.0,7.0,8.0,9.0,9.0,3.0,2
1232,23.0,3.0,6.0,3.0,12.0,4.0,8.0,17.0,43.0,9.0,12.0,6.0,7.0,3.0,2
1233,24.0,4.0,3.0,1.0,10.0,16.0,7.0,7.0,59.0,15.0,14.0,10.0,8.0,3.0,2
1234,25.0,6.0,6.0,2.0,14.0,8.0,12.0,6.0,59.0,8.0,14.0,3.0,10.0,3.0,2
1235,26.0,4.0,7.0,2.0,10.0,8.0,12.0,11.0,61.0,7.0,16.0,5.0,7.0,3.0,2
1236,27.0,3.0,4.0,4.0,10.0,8.0,11.0,4.0,48.0,12.0,7.0,17.0,14.0,3.0,2
1237,28.0,5.0,3.0,1.0,5.0,2.0,6.0,6.0,17.0,0.0,6.0,5.0,1.0,3.0,2
1238,29.0,11.0,1.0,9.0,11.0,9.0,10.0,4.0,37.0,8.0,8.0,13.0,10.0,3.0,2
1239,30.0,8.0,3.0,7.0,8.0,10.0,12.0,5.0,46.0,8.0,11.0,10.0,8.0,3.0,2
1240,31.0,9.0,9.0,13.0,10.0,9.0,9.0,2.0,50.0,8.0,12.0,7.0,9.0,3.0,2
1241,32.0,10.0,4.0,6.0,9.0,13.0,10.0,3.0,55.0,9.0,15.0,6.0,11.0,3.0,2
1242,33.0,19.0,1.0,5.0,17.0,14.0,4.0,4.0,34.0,5.0,5.0,10.0,11.0,3.0,2
1243,34.0,6.0,5.0,10.0,11.0,5.0,8.0,3.0,40.0,8.0,13.0,8.0,14.0,3.0,2
1244,35.0,7.0,2.0,6.0,7.0,18.0,5.0,1.0,54.0,9.0,18.0,13.0,10.0,3.0,2
1245,36.0,11.0,3.0,12.0,6.0,17.0,10.0,4.0,50.0,2.0,13.0,9.0,8.0,3.0,2
1246,37.0,9.0,3.0,6.0,5.0,14.0,9.0,4.0,47.0,5.0,12.0,19.0,10.0,3.0,2
1247,38.0,8.0,3.0,10.0,6.0,13.0,13.0,8.0,47.0,6.0,10.0,8.0,11.0,3.0,2
1248,39.0,5.0,5.0,11.0,6.0,12.0,7.0,3.0,49.0,5.0,13.0,13.0,7.0,3.0,2
1249,40.0,7.0,2.0,12.0,14.0,12.0,10.0,6.0,40.0,5.0,6.0,11.0,8.0,3.0,2
1250,41.0,10.0,1.0,8.0,13.0,12.0,8.0,5.0,43.0,5.0,14.0,8.0,13.0,3.0,2
1251,42.0,8.0,3.0,13.0,10.0,7.0,13.0,6.0,44.0,10.0,6.0,10.0,9.0,3.0,2
1252,43.0,14.0,2.0,8.0,5.0,6.0,9.0,3.0,48.0,9.0,18.0,6.0,16.0,3.0,2
1253,44.0,6.0,2.0,6.0,12.0,12.0,6.0,7.0,41.0,7.0,11.0,7.0,12.0,3.0,2
1254,45.0,13.0,3.0,11.0,10.0,6.0,11.0,6.0,36.0,5.0,11.0,10.0,13.0,3.0,2
1255,46.0,16.0,1.0,6.0,7.0,13.0,6.0,3.0,45.0,5.0,18.0,17.0,6.0,3.0,2
1256,47.0,6.0,4.0,7.0,12.0,12.0,5.0,4.0,49.0,10.0,14.0,12.0,10.0,3.0,2
1257,48.0,11.0,6.0,18.0,8.0,12.0,6.0,3.0,42.0,6.0,10.0,12.0,4.0,3.0,2
1258,49.0,7.0,4.0,9.0,9.0,16.0,8.0,3.0,51.0,13.0,7.0,9.0,9.0,3.0,2
1259,50.0,12.0,3.0,7.0,8.0,14.0,5.0,1.0,44.0,8.0,11.0,4.0,20.0,3.0,2
1260,51.0,7.0,3.0,6.0,12.0,11.0,2.0,2.0,41.0,10.0,9.0,19.0,12.0,3.0,2
1261,52.0,9.0,2.0,7.0,12.0,10.0,7.0,1.0,50.0,11.0,17.0,7.0,14.0,3.0,2
1262,53.0,9.0,2.0,12.0,10.0,13.0,8.0,5.0,41.0,3.0,11.0,10.0,13.0,3.0,2
1263,54.0,9.0,1.0,8.0,12.0,11.0,8.0,3.0,41.0,8.0,12.0,12.0,12.0,3.0,2
1264,55.0,10.0,3.0,3.0,9.0,9.0,10.0,6.0,46.0,10.0,13.0,11.0,12.0,3.0,2
1265,1.0,7.0,10.0,11.0,10.0,3.0,13.0,2.0,49.0,14.0,8.0,11.0,10.0,2.5,5
1266,2.0,2.0,8.0,6.0,13.0,1.0,12.0,5.0,47.0,15.0,8.0,8.0,11.0,2.5,5
1267,3.0,6.0,7.0,8.0,6.0,2.0,19.0,2.0,55.0,18.0,7.0,12.0,10.0,2.5,5
1268,4.0,6.0,10.0,13.0,2.0,4.0,10.0,3.0,58.0,20.0,11.0,6.0,11.0,2.5,5
1269,5.0,8.0,7.0,13.0,7.0,2.0,17.0,3.0,51.0,13.0,11.0,6.0,12.0,2.5,5
1270,6.0,9.0,7.0,6.0,6.0,0.0,13.0,2.0,48.0,15.0,11.0,15.0,9.0,2.5,5
1271,7.0,5.0,7.0,10.0,6.0,1.0,14.0,4.0,40.0,8.0,7.0,14.0,16.0,2.5,5
1272,8.0,4.0,15.0,12.0,5.0,1.0,17.0,5.0,56.0,13.0,8.0,6.0,12.0,2.5,5
1273,9.0,7.0,8.0,11.0,3.0,2.0,11.0,2.0,54.0,20.0,10.0,7.0,16.0,2.5,5
1274,10.0,7.0,6.0,9.0,3.0,2.0,14.0,3.0,54.0,22.0,7.0,11.0,13.0,2.5,5
1275,11.0,7.0,3.0,10.0,4.0,5.0,10.0,1.0,45.0,16.0,9.0,17.0,6.0,2.5,5
1276,12.0,5.0,6.0,13.0,7.0,3.0,15.0,1.0,47.0,15.0,7.0,8.0,19.0,2.5,5
1277,13.0,9.0,9.0,9.0,7.0,5.0,14.0,1.0,62.0,23.0,10.0,6.0,6.0,2.5,5
1278,14.0,3.0,10.0,16.0,8.0,5.0,13.0,3.0,56.0,14.0,10.0,5.0,9.0,2.5,5
1279,15.0,9.0,5.0,11.0,5.0,5.0,13.0,1.0,48.0,16.0,8.0,5.0,13.0,2.5,5
1280,16.0,8.0,6.0,7.0,7.0,3.0,10.0,3.0,48.0,13.0,13.0,9.0,17.0,2.5,5
1281,17.0,5.0,10.0,13.0,8.0,4.0,10.0,1.0,59.0,17.0,14.0,5.0,8.0,2.5,5
1282,18.0,6.0,9.0,8.0,9.0,4.0,13.0,2.0,53.0,18.0,6.0,13.0,8.0,2.5,5
1283,19.0,10.0,5.0,5.0,8.0,3.0,13.0,4.0,43.0,11.0,10.0,10.0,16.0,2.5,5
1284,20.0,4.0,7.0,9.0,8.0,4.0,11.0,2.0,60.0,25.0,10.0,5.0,9.0,2.5,5
1285,21.0,8.0,13.0,11.0,3.0,1.0,18.0,4.0,56.0,13.0,8.0,8.0,9.0,2.5,5
1286,22.0,8.0,9.0,12.0,6.0,4.0,12.0,3.0,45.0,11.0,6.0,13.0,11.0,2.5,5
1287,23.0,5.0,8.0,7.0,4.0,2.0,13.0,4.0,51.0,15.0,9.0,12.0,10.0,2.5,5
1288,24.0,5.0,12.0,7.0,6.0,3.0,14.0,3.0,57.0,11.0,13.0,8.0,14.0,2.5,5
1289,25.0,10.0,10.0,8.0,3.0,3.0,14.0,3.0,55.0,19.0,7.0,8.0,13.0,2.5,5
1290,26.0,1.0,8.0,5.0,6.0,6.0,15.0,1.0,58.0,13.0,16.0,15.0,11.0,2.5,5
1291,27.0,14.0,7.0,6.0,9.0,1.0,9.0,2.0,46.0,16.0,8.0,5.0,17.0,2.5,5
1292,28.0,5.0,0.0,2.0,3.0,3.0,0.0,1.0,20.0,9.0,5.0,9.0,5.0,2.5,5
1293,29.0,8.0,7.0,4.0,1.0,6.0,3.0,9.0,53.0,21.0,9.0,8.0,10.0,2.5,5
1294,30.0,7.0,11.0,4.0,2.0,3.0,1.0,5.0,53.0,18.0,14.0,8.0,17.0,2.5,5
1295,31.0,5.0,10.0,4.0,4.0,7.0,4.0,6.0,60.0,14.0,13.0,7.0,10.0,2.5,5
1296,32.0,12.0,12.0,3.0,1.0,5.0,1.0,7.0,57.0,16.0,13.0,11.0,8.0,2.5,5
1297,33.0,8.0,18.0,5.0,4.0,7.0,1.0,6.0,63.0,13.0,9.0,3.0,11.0,2.5,5
1298,34.0,11.0,5.0,6.0,3.0,5.0,2.0,13.0,55.0,16.0,11.0,5.0,7.0,2.5,5
1299,35.0,11.0,10.0,3.0,1.0,7.0,3.0,4.0,57.0,18.0,7.0,7.0,10.0,2.5,5
1300,36.0,10.0,15.0,7.0,0.0,4.0,4.0,6.0,56.0,16.0,9.0,7.0,12.0,2.5,5
1301,37.0,10.0,8.0,2.0,8.0,6.0,1.0,7.0,42.0,10.0,8.0,13.0,17.0,2.5,5
1302,38.0,14.0,13.0,2.0,1.0,6.0,2.0,10.0,52.0,20.0,6.0,9.0,12.0,2.5,5
1303,39.0,10.0,9.0,3.0,3.0,3.0,5.0,8.0,53.0,17.0,9.0,11.0,7.0,2.5,5
1304,40.0,14.0,12.0,6.0,2.0,3.0,1.0,9.0,48.0,13.0,4.0,6.0,14.0,2.5,5
1305,41.0,16.0,10.0,3.0,6.0,5.0,1.0,3.0,50.0,17.0,9.0,7.0,13.0,2.5,5
1306,42.0,14.0,12.0,3.0,1.0,4.0,4.0,7.0,47.0,13.0,8.0,10.0,15.0,2.5,5
1307,43.0,11.0,15.0,1.0,5.0,1.0,1.0,6.0,50.0,10.0,9.0,11.0,12.0,2.5,5
1308,44.0,13.0,10.0,4.0,0.0,3.0,4.0,7.0,52.0,20.0,6.0,5.0,18.0,2.5,5
1309,45.0,11.0,8.0,4.0,3.0,4.0,2.0,5.0,51.0,20.0,8.0,6.0,18.0,2.5,5
